volume peso recompensa
6 6 442
29 20 1991
3 3 699
3 13 355
13 6 490
13 25 550
23 16 868
16 29 1142
26 29 1233
26 26 496
29 20 1160
13 9 1857
26 22 1628
25 19 1889
13 16 1785
13 10 629
29 13 1014
28 6 1953
22 25 224
6 13 1201
16 10 1309
9 13 1442
16 10 1508
25 22 580
16 3 279
19 22 1200
28 9 1185
22 16 644
19 22 1200
19 3 1982
19 16 1012
6 26 1291
3 23 571
19 13 1875
19 28 512
6 6 1921
20 3 1785
16 29 1002
3 10 1791
7 20 412
19 28 486
3 13 1306
3 23 1410
16 23 746
22 13 226
28 6 1953
19 13 1875
19 19 1990
13 10 1614
10 22 1694
6 22 794
10 6 542
26 29 1233
3 13 355
3 23 697
29 16 584
22 25 1227
29 13 1014
7 16 789
7 10 1630
16 28 935
25 28 221
19 19 1990
16 16 287
3 13 1313
13 3 699
3 3 355
22 28 1002
3 13 355
10 10 1285
22 25 224
3 7 1565
29 26 1724
20 3 1785
6 22 794
29 20 1991
3 13 1210
19 28 486
3 13 1210
13 3 699
20 10 1663
3 20 1434
28 25 952
3 3 715
9 13 1442
16 26 1789
26 22 1065
25 6 653
7 26 1257
22 10 1233
20 23 1551
16 29 1694
29 16 1369
6 16 1023
25 22 580
3 16 501
28 6 1065
19 25 305
10 19 1278
9 19 775
25 6 216
9 19 775
19 26 309
22 13 226
19 19 873
19 22 1440
25 22 471
16 6 1188
26 29 610
20 23 204
13 16 1838
25 13 546
29 10 1463
28 6 1953
28 16 827
19 22 1897
16 23 746
13 3 203
26 7 738
23 26 1520
25 28 221
16 13 707
3 19 1928
16 6 1907
29 10 243
16 16 287
20 10 1663
28 25 952
29 29 1019
22 16 644
20 23 1325
26 22 1628
10 26 1229
13 3 203
19 22 1200
20 23 1325
13 3 621
13 3 795
16 28 1863
16 6 755
6 6 442
19 16 1351
16 13 1477
25 16 1200
3 13 751
25 28 1521
16 28 1821
23 29 957
28 25 952
16 3 1518
26 22 1513
16 28 1821
19 6 1813
16 29 1083
13 26 396
3 13 1907
28 22 330
25 28 1909
26 16 1303
29 22 561
16 13 1477
26 26 496
22 13 226
20 23 1236
29 16 584
3 13 1306
9 25 849
16 13 671
28 6 1208
3 13 685
13 10 1614
10 23 1205
26 6 1627
13 13 1679
6 19 1185
26 16 403
16 13 1718
3 13 1889
3 13 1889
29 29 1019
6 19 406
13 25 550
13 26 1073
13 23 1714
13 16 1785
26 26 716
9 13 211
22 22 265
29 22 561
23 23 1382
6 26 1143
13 13 967
26 29 267
3 20 1645
16 3 477
3 19 600
16 29 1593
13 3 455
26 20 1645
6 10 1572
3 16 220
25 6 653
26 22 1165
3 16 753
19 28 213
16 28 1863
26 22 1628
13 3 690
26 26 1170
28 22 330
13 26 1639
3 22 1768
16 3 1518
23 29 957
26 16 403
10 7 1801
23 26 1520
26 7 738
10 6 542
3 3 575
16 29 1142
28 25 952
26 26 496
9 9 1137
9 19 775
22 19 783
28 9 1185
26 7 618
19 3 1814
13 6 1475
13 10 483
6 6 442
29 22 561
9 13 1442
22 16 1175
10 6 542
3 23 697
13 25 1467
26 26 1261
3 10 579
16 29 1730
3 7 1565
10 6 542
26 22 1348
16 29 533
3 16 753
29 16 584
13 29 1255
10 3 1886
16 6 755
3 10 1475
3 23 1410
13 23 916
3 13 1313
10 26 1843
26 22 1165
25 13 1251
3 22 1768
22 13 667
7 3 1823
19 9 1897
26 7 618
6 26 1291
16 22 491
9 22 909
22 29 1448
9 9 1137
6 22 666
16 16 287
25 28 521
7 7 1524
19 13 1784
16 28 1821
23 16 868
7 16 789
26 22 1487
10 19 1278
19 3 784
25 13 546
26 16 403
22 13 709
19 28 213
3 13 472
19 22 1200
9 9 1137
19 6 324
25 28 521
25 22 471
6 10 1572
19 6 1204
22 16 1598
22 16 1175
7 7 501
25 6 653
20 13 1054
10 10 1285
3 3 715
16 13 1477
28 6 1953
22 3 480
13 6 1987
26 13 1295
6 29 1800
3 10 1475
16 29 1083
28 16 827
6 22 597
16 20 816
16 19 1193
13 3 690
20 3 1785
20 16 823
7 7 501
16 29 1694
13 10 483
6 6 779
6 22 794
16 16 527
3 13 1907
19 13 1688
28 22 330
22 19 1628
19 6 217
20 23 1551
19 22 735
13 26 1253
7 16 764
26 16 403
10 10 588
16 26 1789
26 13 1295
7 20 1577
29 26 719
3 13 1889
26 7 618
13 10 1614
10 3 1886
20 3 1785
7 3 1607
13 3 690
29 16 1369
10 10 1856
16 29 1142
13 26 1073
3 3 699
16 3 704
23 13 206
19 25 305
25 6 653
22 25 224
25 28 221
29 10 483
19 13 884
6 10 1572
6 6 1058
26 20 971
3 13 472
26 26 1261
22 22 626
6 3 1176
19 25 305
29 10 483
19 16 1489
28 9 1185
22 28 1002
19 19 873
26 20 971
29 23 1148
9 25 849
19 16 1489
13 23 1714
22 19 602
7 7 501
26 22 1487
10 13 347
26 22 1065
25 16 1200
25 28 724
22 3 1492
10 19 709
9 13 1442
25 13 546
9 25 1529
16 19 234
19 13 1537
6 19 1591
25 13 1251
3 10 579
10 6 1747
3 16 501
6 29 1859
16 28 935
25 22 580
3 19 600
19 22 735
26 19 244
6 22 666
16 20 816
7 7 828
3 13 1210
3 13 472
13 10 738
19 6 1108
25 28 1909
22 13 667
13 25 1467
6 16 1023
13 13 1679
6 3 1347
3 13 1889
29 22 561
10 13 347
3 20 1434
6 19 1591
3 16 753
23 26 1913
28 16 327
26 26 1790
3 19 1432
13 16 1894
25 13 546
22 16 1175
25 25 371
22 3 1565
22 29 1500
3 7 1565
3 22 1768
22 22 318
16 16 527
3 16 1456
13 13 967
22 22 930
6 16 1023
3 22 1662
6 3 453
3 3 1563
7 13 898
9 19 1281
10 29 1065
6 6 1058
16 19 234
25 6 653
25 13 1251
22 22 265
19 29 1523
6 6 779
23 16 868
19 22 1440
28 19 1240
3 7 1565
16 22 491
3 13 751
16 3 704
22 19 783
16 28 1821
19 3 762
22 16 1175
16 3 279
23 26 1594
16 28 1863
19 16 1351
25 6 653
19 6 1204
3 16 753
6 3 615
6 6 1445
6 6 1921
25 13 609
22 10 1079
20 10 1569
22 22 930
26 7 618
13 6 580
19 9 1897
19 6 1108
7 20 412
13 26 1073
23 7 983
13 16 1785
19 3 1547
23 3 1396
13 10 483
10 10 553
7 20 1880
16 16 1633
13 3 621
22 6 683
3 23 1410
7 20 1880
10 13 414
19 3 638
22 13 1897
6 16 618
3 10 1791
10 3 1641
19 13 1537
6 19 1185
20 23 1551
10 23 1205
13 26 1073
26 19 1397
22 3 1492
20 26 1863
19 13 1040
19 22 1719
10 29 676
28 22 1166
7 10 1630
13 6 1062
16 23 746
22 28 1717
20 10 1663
13 3 466
26 22 1487
10 29 676
6 19 1185
22 22 930
22 13 226
10 26 410
10 3 1641
7 3 1607
25 28 521
23 16 1936
3 13 1306
23 29 1789
22 25 224
16 29 1694
19 28 512
6 10 713
26 6 1627
13 20 1951
26 26 1261
20 23 1236
13 23 1714
3 16 753
26 22 1348
29 19 1268
19 25 1263
13 23 1714
3 3 715
6 6 1921
13 6 1475
13 9 820
9 19 775
16 16 527
22 13 667
26 22 1348
10 29 676
26 19 244
26 20 1645
28 25 952
19 22 1897
29 19 1268
6 3 1347
22 22 930
6 6 1921
16 29 1083
23 26 1520
19 6 1108
19 13 1688
6 3 1176
29 29 1019
22 25 1227
19 13 1904
16 29 1002
7 10 801
10 13 419
16 20 816
25 19 1889
10 13 347
6 19 1243
13 29 1255
9 22 909
19 16 1012
3 22 1768
26 20 1645
16 3 477
20 16 823
13 29 626
22 28 1717
20 3 1785
22 13 226
9 19 775
23 26 1913
23 29 957
19 6 1813
20 7 386
3 20 1434
19 28 486
25 13 609
3 19 901
16 29 1883
13 16 1838
19 28 512
26 29 610
16 29 1002
9 6 1467
23 20 437
16 16 1633
16 29 1593
13 16 1838
23 29 1789
22 16 1175
16 10 1508
20 23 1325
19 9 1059
28 6 707
19 22 735
29 22 561
3 22 1768
3 16 1796
22 3 1565
19 3 522
13 25 1467
7 3 1607
16 29 533
19 3 638
28 22 330
19 13 1904
10 10 588
16 28 875
28 22 1166
19 6 1204
22 3 1492
6 22 794
3 10 1791
19 19 1956
13 23 916
29 29 1019
25 19 1889
26 22 1487
10 22 1694
13 3 699
16 10 1508
16 26 1789
10 6 542
7 7 501
6 10 1572
19 19 873
19 19 1990
16 13 707
20 13 848
22 19 1628
22 22 318
16 22 491
22 16 982
16 6 755
28 9 1185
7 20 1577
13 6 1699
25 28 1909
25 16 1200
3 13 685
20 16 1200
13 3 690
20 23 1551
13 6 223
19 16 1012
6 3 453
28 16 827
13 13 1008
25 19 1889
26 7 618
16 20 816
25 6 216
28 6 707
16 3 477
13 9 1857
19 28 213
3 10 1475
23 20 437
23 23 881
9 19 1281
3 22 1768
7 23 907
10 29 1488
9 25 849
3 16 1105
7 20 1241
3 13 1306
19 22 1897
22 3 480
26 13 1295
22 25 914
3 13 355
26 29 610
28 6 1065
22 6 683
23 26 1520
29 26 1522
29 16 584
20 13 1542
6 19 1591
29 23 1148
7 20 1880
29 23 1148
22 9 1509
6 10 1572
16 22 1579
16 28 875
10 29 1065
22 22 626
3 20 1263
13 23 1714
22 3 338
16 16 772
20 16 823
9 22 909
13 23 1714
10 19 1278
26 22 1487
16 3 279
25 19 1889
6 10 465
19 22 1200
19 22 735
6 13 1713
19 22 1260
23 23 1382
10 10 1285
19 16 1012
6 26 1291
6 22 666
3 22 1662
13 25 1026
20 20 418
22 25 914
29 20 1991
10 29 1488
16 29 1883
13 6 580
19 22 1260
13 3 699
16 13 671
20 13 848
3 20 1434
26 10 574
10 3 1886
16 10 1508
16 22 1579
6 28 1820
13 16 1785
19 28 512
6 3 1176
10 26 1229
13 10 483
25 6 216
23 26 1520
6 3 1347
26 7 618
16 13 654
10 6 542
13 29 719
16 28 1821
25 28 1521
25 13 609
29 19 1268
6 13 1201
6 26 1143
3 16 501
22 10 1079
6 3 453
19 22 735
16 13 1477
3 13 1210
13 29 719
19 19 1956
13 3 203
29 20 1972
19 3 762
6 13 1713
29 10 1657
16 29 1593
23 13 206
7 7 828
20 3 1785
6 19 1591
19 3 1814
10 10 553
25 16 1200
13 3 466
22 16 1175
13 3 690
16 10 396
20 16 851
23 29 1789
29 19 1268
16 29 1739
16 19 1193
13 13 1714
3 13 1889
13 26 1073
22 13 226
23 7 983
26 22 1487
3 13 1889
19 19 1956
13 26 1253
7 13 734
9 9 1137
23 16 1918
23 3 1396
13 10 1614
10 13 419
19 3 522
19 22 1897
26 6 1627
23 16 1918
7 7 828
16 3 836
6 3 453
6 19 1243
7 3 1823
13 29 1255
3 13 751
9 25 1529
13 10 738
6 22 794
22 19 470
20 23 1325
10 3 1641
26 13 1295
19 6 1204
19 25 844
29 20 1991
16 29 1002
20 16 823
13 16 1838
7 7 828
16 29 1142
3 10 579
7 13 1210
13 3 203
10 26 1843
23 29 1232
3 13 1502
23 16 1918
13 13 1710
7 16 764
23 16 1936
22 3 338
22 10 1079
3 16 501
6 16 1023
19 28 213
7 29 598
22 22 626
28 6 1208
13 13 1714
22 28 1717
16 16 706
10 29 1488
26 22 1348
19 26 309
16 29 1083
28 25 952
22 3 480
16 13 1477
13 20 1925
28 16 327
28 22 1166
19 13 884
16 6 1332
25 6 647
10 13 419
28 19 828
10 13 1315
7 7 1524
9 9 427
29 16 584
3 13 530
7 26 1166
16 16 706
25 13 609
19 3 1547
13 6 490
16 29 1739
22 9 1805
25 16 1200
6 29 834
16 16 527
7 13 734
3 13 633
16 3 836
19 6 1813
6 19 486
6 3 453
16 16 772
22 22 626
13 26 396
13 10 738
13 6 1475
13 6 1987
19 19 1990
26 22 1513
6 28 1820
9 16 814
16 22 1579
13 6 223
23 16 1936
7 13 898
20 16 823
16 22 491
20 16 1200
23 29 1789
16 29 1694
19 29 1523
7 10 1672
7 3 1823
6 6 564
29 29 969
28 25 952
3 10 579
16 22 491
10 10 588
22 29 1500
3 3 355
29 16 584
26 19 244
7 10 1672
26 26 716
13 6 490
22 28 347
29 16 584
6 19 486
3 7 1565
9 9 427
6 10 465
19 16 1012
7 23 1303
16 20 816
22 22 265
26 16 1296
13 6 1062
28 25 952
3 13 1313
3 10 984
23 26 1594
13 3 455
6 6 631
6 6 779
19 3 762
19 6 1813
28 19 828
13 29 1255
23 29 1789
19 22 1897
10 6 1747
3 23 1410
10 13 419
3 23 1410
26 22 1065
29 29 969
19 9 1897
26 19 1397
13 26 1639
16 28 935
10 19 709
16 28 1863
26 26 1170
13 6 223
28 6 1065
7 23 907
6 6 1058
26 7 738
10 3 1886
25 28 1909
3 13 633
26 7 738
26 6 774
10 6 1747
19 9 1897
26 26 1261
3 23 571
25 22 1331
23 23 1366
13 29 719
6 26 1291
16 29 533
22 3 1492
26 13 1295
10 13 1315
3 3 575
23 26 1594
22 29 1448
10 10 588
23 3 1396
16 3 704
23 29 1789
3 10 1791
16 3 279
19 6 217
3 13 1907
29 16 584
20 10 1663
20 23 1551
16 29 1883
13 10 606
13 13 1679
23 20 1536
22 6 683
3 13 1889
13 10 483
7 3 1607
16 29 1593
28 19 1240
16 22 491
10 29 1488
13 13 967
3 10 1791
16 23 746
20 10 1569
29 22 561
29 20 1972
13 16 1894
29 10 483
6 22 562
26 6 774
22 6 683
7 3 1823
3 23 571
19 19 873
13 10 483
3 3 699
29 22 561
29 26 1724
7 26 1257
23 26 1520
19 19 1437
19 22 1200
13 9 1857
6 6 1058
26 26 1170
10 7 1801
25 28 521
6 29 1800
7 23 907
26 16 1303
13 20 1925
19 26 309
20 13 1054
3 13 1907
13 3 690
29 29 1019
20 10 1663
19 22 1897
19 13 884
10 26 1229
26 29 610
23 16 868
13 6 1062
10 13 414
6 6 442
25 13 609
13 22 590
28 22 1166
23 20 437
19 22 1897
19 22 735
6 3 453
6 22 666
22 13 293
29 10 243
23 3 1396
3 13 1502
19 6 217
3 16 1391
9 19 775
13 6 1062
6 16 618
6 22 597
20 13 1542
16 16 287
29 29 969
25 16 1200
3 3 355
19 22 1200
7 3 1607
10 6 1765
29 13 1014
7 10 1672
6 22 794
9 22 452
3 19 952
28 6 1208
13 13 967
6 10 713
26 10 574
29 16 1051
26 22 1348
16 29 1593
16 20 816
6 10 713
22 13 226
22 19 783
19 19 1437
29 20 1160
6 29 1800
13 9 1857
9 22 452
20 23 1325
22 22 318
10 16 1202
22 13 226
20 7 386
16 3 477
26 22 1348
28 6 1065
22 9 1509
9 9 427
6 22 794
19 6 217
23 7 983
13 3 466
3 16 1105
10 13 347
10 13 347
19 3 762
19 22 691
20 10 1663
3 13 472
29 16 584
6 29 1800
3 16 220
7 20 412
10 6 1765
22 16 1598
7 3 1607
9 9 427
7 10 1630
6 22 562
28 6 707
6 6 1921
25 22 1331
10 3 547
7 7 828
13 3 466
13 6 490
10 26 1843
9 22 909
13 3 203
19 16 1489
16 29 1593
25 28 1521
19 16 1351
26 26 496
29 20 1991
22 16 644
16 16 772
9 9 1137
16 29 1002
29 20 1704
3 13 1907
22 13 667
26 16 1303
10 6 1747
28 19 1240
3 16 220
16 10 1508
6 26 1291
25 6 216
22 16 1819
19 13 1784
23 23 1366
22 10 1079
26 7 618
16 13 707
23 20 437
19 28 486
10 13 419
29 16 1442
20 23 204
13 29 1255
25 28 1909
7 10 801
16 29 1883
6 3 615
3 19 600
16 29 533
13 26 1073
23 7 983
22 13 1897
26 20 971
3 9 1558
16 6 1332
10 26 410
26 6 774
22 22 265
13 16 1785
22 16 1175
16 22 491
22 19 287
9 19 775
19 19 1990
6 16 1023
3 22 940
25 6 216
6 19 1243
23 7 936
13 29 1255
9 9 427
26 26 1170
3 23 697
20 10 1663
13 3 203
13 6 223
29 10 1657
20 23 1236
19 3 784
29 29 763
16 3 836
7 29 598
20 16 851
19 19 873
20 3 1785
10 13 419
13 16 1894
25 28 221
25 25 371
23 20 437
9 13 1442
3 19 952
22 22 626
3 13 633
23 7 936
25 13 546
25 13 609
16 13 1718
26 29 267
23 16 868
13 6 1475
20 7 386
29 19 1268
25 13 546
16 19 1193
22 29 1448
6 29 1859
26 29 1233
13 25 550
13 3 466
16 16 772
16 10 396
6 16 647
3 22 940
10 16 1202
13 26 1639
16 29 1739
16 22 1579
19 13 1040
22 16 1819
3 16 220
6 10 465
13 29 626
3 16 753
10 10 588
13 13 1008
16 29 1694
13 25 550
16 3 227
29 10 243
20 13 848
20 23 1236
3 3 699
7 20 412
6 6 1058
23 29 1789
29 16 1051
13 3 455
6 19 1591
16 29 1730
19 22 1804
19 22 1804
25 6 653
29 10 483
16 3 477
13 6 1062
23 23 1382
6 19 1591
19 6 1813
20 7 386
23 16 1936
13 29 719
22 22 930
3 13 633
7 26 1257
20 13 636
19 19 873
9 19 775
29 13 1014
13 29 1255
13 16 1838
6 13 1201
25 22 861
25 19 1753
6 29 1859
3 3 355
3 13 1502
16 29 1730
20 26 1863
13 23 916
16 29 1883
6 29 834
28 16 827
16 19 234
10 29 1065
19 13 1784
16 10 1508
13 26 1639
3 13 355
25 13 609
16 6 1332
13 29 719
3 16 501
19 28 213
25 19 1753
3 16 1105
16 29 1883
16 10 1081
7 23 1303
6 6 564
13 10 629
19 3 784
23 23 1366
26 16 1303
13 16 1894
6 26 1291
3 20 1645
10 10 553
16 29 1730
3 19 600
26 7 618
23 29 1232
13 6 490
6 3 615
20 20 418
3 23 571
25 6 647
16 29 1694
16 29 1739
25 28 1909
16 19 234
26 19 244
26 29 267
10 23 1205
16 13 707
3 13 685
26 22 1513
19 16 1489
10 19 1278
3 13 530
10 13 414
28 6 1208
22 9 1509
16 29 1083
10 26 1229
22 13 226
19 28 213
7 10 1630
16 29 1730
16 29 1002
3 16 220
19 16 1489
13 13 1679
23 16 868
13 22 590
26 19 244
23 29 1789
16 29 1142
7 26 1166
6 6 1921
25 13 546
13 25 1026
13 25 550
6 16 1023
16 29 1593
29 20 1704
10 3 1641
7 20 1241
19 13 1784
9 6 748
26 16 403
10 29 1488
13 3 690
16 29 1730
26 7 738
22 19 783
19 9 1059
20 23 1325
29 20 1991
28 6 1065
28 9 1185
20 10 1569
7 20 1577
19 22 691
3 3 355
10 10 588
3 13 355
25 28 221
23 16 868
7 20 1577
3 19 600
7 29 598
10 3 1886
3 3 1563
13 10 606
23 20 1786
26 22 1513
7 13 734
19 13 1904
3 13 1313
7 3 1823
16 29 1083
19 26 836
6 29 1859
23 29 957
3 3 575
23 23 1366
13 26 396
23 7 983
10 6 1747
3 3 355
19 26 309
16 3 477
3 13 633
16 10 396
23 7 936
3 22 1662
16 3 836
22 25 1227
3 9 1558
25 16 620
22 16 1819
16 23 746
25 6 647
13 13 1008
16 29 1002
16 28 875
16 29 1002
7 16 764
20 23 1325
9 9 427
3 10 1475
3 23 697
6 19 996
25 19 1889
19 6 217
13 16 1894
10 3 1641
19 3 784
28 19 1240
13 10 1614
23 23 1366
23 7 983
28 6 1065
22 22 265
19 13 1688
9 19 775
26 26 496
29 20 1704
19 6 1813
3 16 220
25 28 1909
19 3 1814
25 22 1331
22 3 480
16 19 1193
13 10 738
9 25 1529
28 19 1240
13 20 1925
22 10 1079
16 16 706
22 19 1628
13 6 1987
13 6 1475
22 22 318
6 19 406
16 3 704
16 3 477
13 6 580
22 22 930
6 6 564
3 19 600
19 6 1813
13 23 560
19 6 1204
19 16 1012
20 7 386
29 26 719
25 22 580
29 16 1442
20 23 204
16 13 707
28 6 1065
13 25 1026
26 26 1170
10 26 1229
6 28 1820
22 19 783
16 16 878
13 9 1857
6 16 647
22 16 644
20 26 1863
26 22 1348
23 26 1520
10 29 1065
6 6 779
19 10 1820
13 6 490
16 26 1789
20 26 1863
16 6 755
7 16 764
25 28 221
16 6 1332
3 3 699
7 7 501
16 10 1081
20 3 1785
16 3 477
13 6 1699
6 3 453
16 16 527
25 28 221
28 6 1953
22 29 1448
25 22 580
23 16 1918
19 6 1108
19 26 309
3 19 1432
23 23 1366
22 13 667
19 19 1956
22 19 470
16 13 671
9 25 1529
3 13 472
22 29 1500
13 13 1710
16 28 875
25 22 580
3 19 901
9 13 1442
7 20 1577
6 19 996
19 3 784
10 10 1285
10 16 1202
6 28 1820
29 20 1991
9 9 1137
3 16 1456
29 20 1160
10 10 588
13 6 223
22 22 265
16 29 1593
3 20 1645
23 13 206
22 28 1717
23 23 1382
6 19 996
16 16 287
23 16 1918
6 13 1201
23 16 1918
19 25 305
3 16 1456
26 16 403
16 29 1694
7 23 907
9 9 427
13 13 1714
6 19 1185
23 13 206
20 23 1551
3 10 984
10 13 419
25 13 1251
13 3 699
22 9 1509
28 22 330
16 13 707
26 19 1397
13 10 738
16 13 1718
3 20 1645
29 29 763
6 19 1185
26 22 1487
22 25 224
19 3 762
10 6 542
22 19 287
13 13 967
26 22 1348
20 20 418
25 28 724
3 22 1768
6 29 1800
22 25 914
3 16 1391
23 23 1382
29 10 1657
19 3 784
22 16 644
28 9 1185
28 9 1185
10 7 1801
7 20 1577
16 29 1083
13 10 738
26 16 1303
29 10 243
10 13 1315
13 20 1951
25 28 1521
25 22 1331
25 28 1909
25 25 371
16 22 1579
26 29 267
16 6 1332
23 26 1913
25 6 653
10 16 1202
26 26 716
13 3 621
25 28 724
19 26 836
3 3 715
3 19 952
19 26 836
3 3 699
23 20 1786
13 3 466
3 13 1313
28 16 827
22 16 644
22 9 1805
29 26 1724
3 23 697
9 22 909
26 6 1627
20 13 848
26 22 1628
25 6 653
29 23 1148
3 3 355
10 22 1694
13 20 1951
3 13 751
3 10 1791
6 22 794
19 25 854
25 22 580
26 22 1348
25 25 371
10 6 1747
13 26 1253
16 29 1694
7 20 1880
6 3 1347
16 16 1633
26 6 1156
13 26 1639
26 19 244
6 19 1185
19 16 1012
7 20 412
26 29 267
10 29 676
6 13 1713
13 16 1838
3 19 1432
10 3 1641
28 6 1065
9 25 849
29 10 1657
6 29 834
6 28 1820
7 10 1630
19 25 1263
19 3 1547
25 19 1753
23 16 1918
19 13 1904
23 26 1520
6 19 1591
26 16 1303
19 22 735
6 19 996
3 22 940
13 13 1008
26 22 1348
19 6 217
23 16 868
13 13 1679
26 16 403
13 6 1062
19 6 217
6 29 1859
23 20 437
6 19 1591
19 6 217
16 28 875
6 3 1176
25 6 647
19 6 1108
3 3 1563
29 20 1704
6 10 465
13 10 629
22 19 470
13 10 1614
13 25 550
29 10 243
26 26 1790
16 13 707
19 22 691
26 26 496
19 6 217
28 22 1166
20 13 636
20 13 848
19 25 854
3 19 952
7 7 1524
22 28 1717
10 10 1285
16 23 746
19 22 1804
13 6 1062
13 3 621
6 3 1347
10 13 419
22 19 1628
10 13 347
23 23 881
13 3 455
9 25 849
16 19 1193
25 28 221
16 16 772
26 26 1790
3 13 1907
16 13 654
13 9 1857
22 25 224
19 22 1200
7 7 1524
22 9 1805
29 16 1051
19 9 1059
26 26 1261
20 10 1663
13 3 621
3 13 751
16 29 1694
19 6 1204
13 9 1857
26 6 1627
26 26 1261
3 13 472
6 16 647
29 16 1442
20 23 204
10 19 709
13 20 1951
19 19 1437
26 26 496
7 26 1166
13 9 1857
6 22 666
22 9 1805
3 19 952
7 29 598
25 6 216
3 23 571
9 16 814
6 29 1859
16 6 1188
7 26 1257
9 19 1281
3 13 1210
23 7 936
25 28 521
28 6 707
7 13 898
26 20 1645
16 13 671
16 3 227
26 26 1261
6 6 631
22 16 1175
22 3 338
22 16 1819
16 23 746
19 22 1260
28 16 327
23 20 437
6 6 1058
3 20 1434
3 16 501
19 22 691
25 19 1889
7 26 1257
7 20 1577
3 22 1662
26 10 574
13 20 1925
3 10 579
26 7 618
23 16 1936
28 16 327
20 16 851
23 29 957
3 7 1565
16 16 772
7 20 1577
25 28 1521
13 29 719
22 19 287
28 22 330
26 20 971
10 13 419
25 6 647
19 13 1537
19 6 1108
9 9 427
9 6 1467
23 26 1594
13 29 626
13 13 1679
20 13 636
6 10 465
9 9 427
26 29 267
16 16 527
3 23 1410
19 3 762
19 16 1012
9 9 427
7 3 1607
16 13 1477
3 13 1306
19 29 1523
26 29 267
16 29 1593
13 6 223
16 19 234
16 29 1730
13 16 1838
16 22 1579
10 13 419
29 20 1704
22 29 1448
22 22 318
20 13 1054
28 22 1166
9 22 452
3 23 697
7 29 598
29 29 969
25 28 521
22 19 783
9 22 909
19 25 305
22 22 318
3 13 1210
22 29 1448
25 28 521
29 13 1014
13 3 690
29 23 1148
19 3 638
3 10 1791
25 28 221
19 13 1904
19 13 1040
19 19 1956
23 23 1382
16 16 706
26 6 774
10 19 709
19 13 1688
19 3 762
25 28 1909
25 16 620
7 3 1607
9 13 211
16 10 396
10 16 1202
16 6 755
13 20 1951
22 22 318
19 3 762
16 23 746
6 6 1058
9 19 1281
13 3 795
25 22 1331
28 22 330
19 13 1904
28 22 330
19 13 1784
22 13 709
7 29 598
19 3 638
16 28 1821
19 3 638
7 20 412
16 10 396
26 26 1790
7 16 764
3 16 220
22 10 1848
19 19 873
22 19 470
26 16 1303
7 3 1823
25 13 546
16 29 1739
13 10 606
10 13 1315
16 3 279
3 13 685
13 23 1714
7 13 898
19 22 1719
26 6 1627
3 3 355
20 10 1663
10 29 676
19 13 1784
28 9 1185
22 22 265
16 13 1718
29 20 1991
29 10 1657
9 25 849
7 10 1630
23 26 1594
26 29 267
29 16 584
29 20 1160
16 28 1863
7 26 634
19 3 522
28 16 827
22 3 338
20 7 894
16 29 1083
16 10 1309
10 3 1641
20 16 823
19 19 1956
19 22 1200
26 6 1627
22 16 1175
29 22 561
22 25 224
20 13 636
29 20 1991
22 22 930
22 13 293
23 16 868
26 29 267
10 23 1205
26 6 1627
7 23 1303
3 19 1432
22 25 224
20 16 851
20 16 823
10 29 676
19 6 1108
26 19 244
13 6 580
19 3 784
9 16 814
26 13 1295
23 29 1232
13 16 1838
10 10 588
9 9 1137
20 7 894
22 28 1717
10 7 1801
19 6 1108
13 16 1785
7 29 598
7 26 634
28 6 1953
9 25 849
25 16 620
3 13 751
6 19 486
7 10 1672
6 16 1023
29 20 1704
16 26 1789
13 26 396
16 29 1883
19 6 1108
13 23 1714
19 16 1012
3 10 579
22 13 226
19 28 213
26 22 1165
3 23 697
13 6 1062
26 20 1645
13 9 820
19 6 324
3 10 984
20 13 636
28 6 1953
25 6 653
16 13 1477
29 19 1268
22 10 1848
28 9 1185
6 3 615
13 13 1714
26 22 1065
26 16 1296
23 16 1936
13 23 560
13 10 1614
3 16 220
20 16 851
10 19 1278
19 26 836
19 25 1263
23 7 983
3 13 1306
28 16 827
3 13 1210
20 20 418
29 20 1704
13 22 590
19 3 784
3 16 1796
7 16 789
7 3 1607
20 10 1569
22 25 224
10 29 1065
20 13 848
26 26 1261
19 16 1351
13 13 1714
6 19 996
20 23 1325
26 29 1233
16 19 1873
7 10 1630
23 20 1536
29 10 243
7 13 1210
6 3 615
6 26 1291
25 19 1889
16 16 706
16 20 816
9 6 1467
23 3 1396
16 29 1730
7 26 634
23 20 1536
6 29 834
29 16 584
7 7 501
13 29 1255
19 3 638
3 23 571
16 3 262
16 6 755
13 16 1838
13 6 580
9 13 211
13 3 203
26 29 1233
16 16 527
29 29 1019
6 19 1591
7 16 764
20 7 386
29 20 1160
16 16 527
16 28 1863
13 6 580
13 22 590
3 3 1563
22 29 1500
13 13 1008
26 22 1487
13 13 1710
22 3 1565
22 22 626
16 22 1579
7 10 1672
26 20 971
16 6 1907
23 13 206
22 10 1233
7 7 501
9 19 1281
20 16 851
6 10 1572
29 16 1051
13 3 621
13 13 967
26 26 1790
3 13 1502
3 23 1410
16 19 1873
10 23 1205
22 25 1227
13 10 1614
19 28 512
13 3 690
19 3 1814
25 28 1521
29 16 1442
25 28 1909
23 7 936
26 29 267
3 16 753
9 16 814
23 20 1536
25 22 580
28 9 1185
22 3 1492
19 3 1814
16 13 1718
10 19 709
29 20 1991
16 19 1873
